age;gender;year;pop
17;1;1976;2064.5
17;1;1977;2067
17;1;1978;2073
17;1;1979;2185
17;1;1980;2368.5
17;2;1970;1888
17;2;1971;1923
17;2;1972;1977
17;2;1973;2017
17;2;1974;2110
17;2;1975;2176
17;2;1976;2224
17;2;1977;2353
17;2;1978;2447.5
17;2;1979;2491.5
17;2;1980;2496.5
18;1;1970;1718
18;1;1971;1722
18;1;1972;1711
18;1;1973;1819
18;1;1974;1930.5
18;1;1975;1984.5
18;1;1976;2064.5
18;1;1977;2125.5
18;1;1978;2153
18;1;1979;2162
18;1;1980;2278
18;2;1970;1875
18;2;1971;1898.5
18;2;1972;1968
18;2;1973;2016.5
18;2;1974;2014.5
18;2;1975;2050.5
18;2;1976;2082.5
18;2;1977;2130.5
18;2;1978;2223.5
18;2;1979;2284.5
18;2;1980;2344
19;1;1970;1862
19;1;1971;1901.5
19;1;1972;1908.5
19;1;1973;1903
19;1;1974;2004
19;1;1975;2052
19;1;1976;2079
19;1;1977;2166
19;1;1978;2245
19;1;1979;2271
19;1;1980;2285
19;2;1970;2180
19;2;1971;2211.5
19;2;1972;2275
19;2;1973;2306.5
19;2;1974;2299.5
19;2;1975;2224.5
19;2;1976;2189
19;2;1977;2262
19;2;1978;2357.5
19;2;1979;2468
19;2;1980;2528
2;1;1970;2219
2;1;1971;2177.5
2;1;1972;2139.5
2;1;1973;2192.5
2;1;1974;2227.5
2;1;1975;2185
2;1;1976;2068
2;1;1977;1887.5
2;1;1978;1793.5
2;1;1979;1832
2;1;1980;1884
2;2;1970;2038
2;2;1971;2020
2;2;1972;2025.5
2;2;1973;2072.5
2;2;1974;2120.5
2;2;1975;2054
2;2;1976;1930.5
2;2;1977;1868.5
2;2;1978;1801
2;2;1979;1760.5
2;2;1980;1780
20;1;1970;2193
20;1;1971;2091.5
20;1;1972;2017.5
20;1;1973;1990.5
20;1;1974;1962
20;1;1975;2061
20;1;1976;2120
20;1;1977;2160.5
20;1;1978;2241
20;1;1979;2337
20;1;1980;2386.5
20;2;1970;2654
20;2;1971;2523
20;2;1972;2416.5
20;2;1973;2485.5
20;2;1974;2505.5
20;2;1975;2426.5
20;2;1976;2367.5
20;2;1977;2421
20;2;1978;2519
20;2;1979;2577.5
20;2;1980;2688.5
21;1;1970;2303
21;1;1971;2284.5
21;1;1972;2163.5
21;1;1973;2112.5
21;1;1974;2094
21;1;1975;2060
21;1;1976;2174.5
21;1;1977;2279.5
21;1;1978;2348
21;1;1979;2411
21;1;1980;2491.5
21;2;1970;2815
21;2;1971;2755
21;2;1972;2583
21;2;1973;2513.5
21;2;1974;2538.5
21;2;1975;2515.5
21;2;1976;2501.5
21;2;1977;2502.5
21;2;1978;2547.5
21;2;1979;2640
21;2;1980;2745
22;1;1970;2483
22;1;1971;2381
22;1;1972;2281
22;1;1973;2215.5
22;1;1974;2196
22;1;1975;2165.5
22;1;1976;2119.5
22;1;1977;2282
22;1;1978;2451.5
22;1;1979;2498.5
22;1;1980;2534
22;2;1970;3096
22;2;1971;2969.5
22;2;1972;2772.5
22;2;1973;2643.5
22;2;1974;2619
22;2;1975;2595.5
22;2;1976;2591
22;2;1977;2605.5
22;2;1978;2578.5
22;2;1979;2650
22;2;1980;2739.5
23;1;1970;2590
23;1;1971;2541
23;1;1972;2395.5
23;1;1973;2324.5
23;1;1974;2270
23;1;1975;2235.5
23;1;1976;2235
23;1;1977;2216.5
23;1;1978;2353.5
23;1;1979;2490.5
23;1;1980;2539.5
23;2;1970;3314
23;2;1971;3211
23;2;1972;3023
23;2;1973;2878.5
23;2;1974;2727
23;2;1975;2646.5
23;2;1976;2631.5
23;2;1977;2653
23;2;1978;2666
23;2;1979;2643
23;2;1980;2707.5
24;1;1970;2854
24;1;1971;2719
24;1;1972;2551
24;1;1973;2446.5
24;1;1974;2414.5
24;1;1975;2319.5
24;1;1976;2231.5
24;1;1977;2257
24;1;1978;2273.5
24;1;1979;2400.5
24;1;1980;2510
24;2;1970;3419
24;2;1971;3378.5
24;2;1972;3213.5
24;2;1973;3035
24;2;1974;2945.5
24;2;1975;2774.5
24;2;1976;2674.5
24;2;1977;2669.5
24;2;1978;2691.5
24;2;1979;2715
24;2;1980;2705.5
25;1;1970;2952
25;1;1971;2894
25;1;1972;2678.5
25;1;1973;2552.5
25;1;1974;2507.5
25;1;1975;2463.5
25;1;1976;2373
25;1;1977;2276
25;1;1978;2312
25;1;1979;2322
25;1;1980;2413
25;2;1970;3303
25;2;1971;3342.5
25;2;1972;3332
25;2;1973;3200
25;2;1974;3047
25;2;1975;2943
25;2;1976;2785.5
25;2;1977;2711.5
25;2;1978;2726.5
25;2;1979;2732
25;2;1980;2751.5
26;1;1970;2939
26;1;1971;2948
26;1;1972;2907
26;1;1973;2756.5
26;1;1974;2661.5
26;1;1975;2564.5
26;1;1976;2490
26;1;1977;2398
26;1;1978;2309
26;1;1979;2341.5
26;1;1980;2367.5
26;2;1970;3626
26;2;1971;3463.5
26;2;1972;3331
26;2;1973;3352.5
26;2;1974;3266.5
26;2;1975;3054
26;2;1976;2917
26;2;1977;2805
26;2;1978;2773
26;2;1979;2796.5
26;2;1980;2769.5
27;1;1970;3124
27;1;1971;3053
27;1;1972;2958.5
27;1;1973;2927
27;1;1974;2845.5
27;1;1975;2752.5
27;1;1976;2625
27;1;1977;2533
27;1;1978;2431.5
27;1;1979;2328
27;1;1980;2359.5
27;2;1970;3430
27;2;1971;3522.5
27;2;1972;3446.5
27;2;1973;3315.5
27;2;1974;3361
27;2;1975;3272.5
27;2;1976;3047
27;2;1977;2931
27;2;1978;2821
27;2;1979;2792
27;2;1980;2827
28;1;1970;3108
28;1;1971;3122.5
28;1;1972;3061
28;1;1973;3002.5
28;1;1974;3003.5
28;1;1975;2885.5
28;1;1976;2780
28;1;1977;2680
28;1;1978;2597
28;1;1979;2496.5
28;1;1980;2392
28;2;1970;3393
28;2;1971;3385.5
28;2;1972;3495.5
28;2;1973;3456.5
28;2;1974;3342.5
28;2;1975;3375.5
28;2;1976;3277.5
28;2;1977;3074
28;2;1978;2968
28;2;1979;2866.5
28;2;1980;2827
29;1;1970;2715
29;1;1971;2891
29;1;1972;3082
29;1;1973;3076.5
29;1;1974;3063.5
29;1;1975;3014.5
29;1;1976;2893.5
29;1;1977;2808.5
29;1;1978;2686
29;1;1979;2601.5
29;1;1980;2524.5
29;2;1970;3189
29;2;1971;3284.5
29;2;1972;3380.5
29;2;1973;3474
29;2;1974;3425
29;2;1975;3329.5
29;2;1976;3348
29;2;1977;3253.5
29;2;1978;3093.5
29;2;1979;3024.5
29;2;1980;2920.5
3;1;1970;2252
3;1;1971;2241
3;1;1972;2183
3;1;1973;2126
3;1;1974;2179.5
3;1;1975;2210
3;1;1976;2153.5
3;1;1977;2059.5
3;1;1978;1894.5
3;1;1979;1805.5
3;1;1980;1838
3;2;1970;2144
3;2;1971;2091
3;2;1972;2012
3;2;1973;2004
3;2;1974;2052
3;2;1975;2100.5
3;2;1976;2029
3;2;1977;1925
3;2;1978;1877
3;2;1979;1811.5
3;2;1980;1783
30;1;1970;2952
30;1;1971;2829.5
30;1;1972;2878
30;1;1973;3092
30;1;1974;3105
30;1;1975;3071
30;1;1976;3027.5
30;1;1977;2914.5
30;1;1978;2816.5
30;1;1979;2718.5
30;1;1980;2663.5
30;2;1970;2998
30;2;1971;3096
30;2;1972;3280.5
30;2;1973;3356
30;2;1974;3456
30;2;1975;3433.5
30;2;1976;3328
30;2;1977;3340.5
30;2;1978;3269
30;2;1979;3103
30;2;1980;3039
31;1;1970;2803
31;1;1971;2870.5
31;1;1972;2810
31;1;1973;2871.5
31;1;1974;3127.5
31;1;1975;3134
31;1;1976;3082
31;1;1977;3038.5
31;1;1978;2925
31;1;1979;2821.5
31;1;1980;2738
31;2;1970;2904
31;2;1971;2951.5
31;2;1972;3059.5
31;2;1973;3228
31;2;1974;3334.5
31;2;1975;3416.5
31;2;1976;3366.5
31;2;1977;3284
31;2;1978;3338
31;2;1979;3272
31;2;1980;3120
32;1;1970;2816
32;1;1971;2816
32;1;1972;2869.5
32;1;1973;2805.5
32;1;1974;2855.5
32;1;1975;3092
32;1;1976;3116.5
32;1;1977;3073.5
32;1;1978;3035.5
32;1;1979;2936
32;1;1980;2841.5
32;2;1970;2822
32;2;1971;2861
32;2;1972;2935.5
32;2;1973;3029.5
32;2;1974;3209.5
32;2;1975;3327.5
32;2;1976;3398
32;2;1977;3345.5
32;2;1978;3296
32;2;1979;3360
32;2;1980;3286
33;1;1970;2748
33;1;1971;2789
33;1;1972;2836
33;1;1973;2875
33;1;1974;2794
33;1;1975;2833.5
33;1;1976;3051
33;1;1977;3082
33;1;1978;3082.5
33;1;1979;3068.5
33;1;1980;2971
33;2;1970;2677
33;2;1971;2754.5
33;2;1972;2852.5
33;2;1973;2914
33;2;1974;3001.5
33;2;1975;3144
33;2;1976;3267.5
33;2;1977;3375
33;2;1978;3337
33;2;1979;3285.5
33;2;1980;3358
34;1;1970;2791
34;1;1971;2780
34;1;1972;2795.5
34;1;1973;2813
34;1;1974;2837
34;1;1975;2766
34;1;1976;2816
34;1;1977;3031
34;1;1978;3060
34;1;1979;3057.5
34;1;1980;3064
34;2;1970;2698
34;2;1971;2670.5
34;2;1972;2729
34;2;1973;2835
34;2;1974;2900.5
34;2;1975;2986
34;2;1976;3110.5
34;2;1977;3230
34;2;1978;3350
34;2;1979;3320
34;2;1980;3278.5
35;1;1970;2707
35;1;1971;2763.5
35;1;1972;2804
35;1;1973;2782
35;1;1974;2778
35;1;1975;2810.5
35;1;1976;2721
35;1;1977;2771
35;1;1978;3013
35;1;1979;3054.5
35;1;1980;3061.5
35;2;1970;2583
35;2;1971;2634.5
35;2;1972;2667
35;2;1973;2729
35;2;1974;2812.5
35;2;1975;2867.5
35;2;1976;2963
35;2;1977;3095.5
35;2;1978;3233.5
35;2;1979;3363.5
35;2;1980;3311.5
36;1;1970;2641
36;1;1971;2674.5
36;1;1972;2747.5
36;1;1973;2767.5
36;1;1974;2733.5
36;1;1975;2737.5
36;1;1976;2770.5
36;1;1977;2687
36;1;1978;2771.5
36;1;1979;3012
36;1;1980;3067.5
36;2;1970;2592
36;2;1971;2575.5
36;2;1972;2617.5
36;2;1973;2651.5
36;2;1974;2704
36;2;1975;2760.5
36;2;1976;2801
36;2;1977;2918
36;2;1978;3093
36;2;1979;3245.5
36;2;1980;3364
37;1;1970;2558
37;1;1971;2601
37;1;1972;2676
37;1;1973;2750
37;1;1974;2754
37;1;1975;2715.5
37;1;1976;2712
37;1;1977;2733.5
37;1;1978;2681
37;1;1979;2777
37;1;1980;3012
37;2;1970;2668
37;2;1971;2636.5
37;2;1972;2573
37;2;1973;2603
37;2;1974;2656.5
37;2;1975;2705
37;2;1976;2726.5
37;2;1977;2766.5
37;2;1978;2906
37;2;1979;3080.5
37;2;1980;3230.5
38;1;1970;2590
38;1;1971;2578
38;1;1972;2597.5
38;1;1973;2668
38;1;1974;2749
38;1;1975;2732.5
38;1;1976;2685
38;1;1977;2688.5
38;1;1978;2715.5
38;1;1979;2675
38;1;1980;2791
38;2;1970;2568
38;2;1971;2613
38;2;1972;2621.5
38;2;1973;2559
38;2;1974;2595
38;2;1975;2636.5
38;2;1976;2673
38;2;1977;2688
38;2;1978;2733
38;2;1979;2892.5
38;2;1980;3076
39;1;1970;2440
39;1;1971;2521.5
39;1;1972;2583
39;1;1973;2584.5
39;1;1974;2640
39;1;1975;2716.5
39;1;1976;2702.5
39;1;1977;2656.5
39;1;1978;2663
39;1;1979;2701.5
39;1;1980;2671
39;2;1970;2563
39;2;1971;2564.5
39;2;1972;2603
39;2;1973;2611.5
39;2;1974;2560
39;2;1975;2585
39;2;1976;2615.5
39;2;1977;2655
39;2;1978;2693
39;2;1979;2738
39;2;1980;2870.5
4;1;1970;2397
4;1;1971;2310
4;1;1972;2232.5
4;1;1973;2183.5
4;1;1974;2135
4;1;1975;2174
4;1;1976;2174
4;1;1977;2142.5
4;1;1978;2066.5
4;1;1979;1889
4;1;1980;1791
4;2;1970;2293
4;2;1971;2216
4;2;1972;2100
4;2;1973;2019
4;2;1974;1999
4;2;1975;2046.5
4;2;1976;2090.5
4;2;1977;2027
4;2;1978;1934
4;2;1979;1875
4;2;1980;1799
40;1;1970;2411
40;1;1971;2442
40;1;1972;2518
40;1;1973;2560
40;1;1974;2563.5
40;1;1975;2620.5
40;1;1976;2684
40;1;1977;2654
40;1;1978;2636
40;1;1979;2664.5
40;1;1980;2717.5
40;2;1970;2568
40;2;1971;2562.5
40;2;1972;2562
40;2;1973;2604.5
40;2;1974;2601.5
40;2;1975;2537.5
40;2;1976;2553
40;2;1977;2590
40;2;1978;2653
40;2;1979;2694.5
40;2;1980;2743
41;1;1970;2364
41;1;1971;2384
41;1;1972;2449
41;1;1973;2542
41;1;1974;2579
41;1;1975;2563.5
41;1;1976;2585
41;1;1977;2633
41;1;1978;2627.5
41;1;1979;2618.5
41;1;1980;2644.5
41;2;1970;2436
41;2;1971;2497
41;2;1972;2551
41;2;1973;2552
41;2;1974;2602
41;2;1975;2587
41;2;1976;2517.5
41;2;1977;2540
41;2;1978;2572
41;2;1979;2635.5
41;2;1980;2690
42;1;1970;2316
42;1;1971;2346
42;1;1972;2387
42;1;1973;2435
42;1;1974;2528.5
42;1;1975;2558.5
42;1;1976;2525
42;1;1977;2545.5
42;1;1978;2610.5
42;1;1979;2615.5
42;1;1980;2596
42;2;1970;2394
42;2;1971;2423.5
42;2;1972;2504.5
42;2;1973;2544.5
42;2;1974;2546
42;2;1975;2586.5
42;2;1976;2570
42;2;1977;2506
42;2;1978;2532
42;2;1979;2571.5
42;2;1980;2631
43;1;1970;2165
43;1;1971;2253
43;1;1972;2358.5
43;1;1973;2398.5
43;1;1974;2433.5
43;1;1975;2501
43;1;1976;2518
43;1;1977;2488
43;1;1978;2540.5
43;1;1979;2614
43;1;1980;2599.5
43;2;1970;2400
43;2;1971;2404.5
43;2;1972;2435
43;2;1973;2511
43;2;1974;2537.5
43;2;1975;2521.5
43;2;1976;2558.5
43;2;1977;2547.5
43;2;1978;2498.5
43;2;1979;2535
43;2;1980;2570
44;1;1970;2163
44;1;1971;2168
44;1;1972;2242.5
44;1;1973;2330
44;1;1974;2373
44;1;1975;2416
44;1;1976;2491
44;1;1977;2507
44;1;1978;2477
44;1;1979;2536
44;1;1980;2625
44;2;1970;2265
44;2;1971;2339
44;2;1972;2397.5
44;2;1973;2420.5
44;2;1974;2509
44;2;1975;2523
44;2;1976;2498.5
44;2;1977;2544
44;2;1978;2547
44;2;1979;2498
44;2;1980;2522.5
45;1;1970;2028
45;1;1971;2106
45;1;1972;2163
45;1;1973;2217
45;1;1974;2328.5
45;1;1975;2372.5
45;1;1976;2392
45;1;1977;2459.5
45;1;1978;2487.5
45;1;1979;2468
45;1;1980;2519.5
45;2;1970;2361
45;2;1971;2320.5
45;2;1972;2354.5
45;2;1973;2402.5
45;2;1974;2402.5
45;2;1975;2482.5
45;2;1976;2508
45;2;1977;2478.5
45;2;1978;2529
45;2;1979;2544
45;2;1980;2503
46;1;1970;2005
46;1;1971;2014.5
46;1;1972;2104
46;1;1973;2169.5
46;1;1974;2224
46;1;1975;2318.5
46;1;1976;2363.5
46;1;1977;2375.5
46;1;1978;2423.5
46;1;1979;2464.5
46;1;1980;2461.5
46;2;1970;2239
46;2;1971;2297.5
46;2;1972;2315
46;2;1973;2342
46;2;1974;2392.5
46;2;1975;2401
46;2;1976;2470
46;2;1977;2495.5
46;2;1978;2484.5
46;2;1979;2522.5
46;2;1980;2531.5
47;1;1970;2054
47;1;1971;2033.5
47;1;1972;2022.5
47;1;1973;2102.5
47;1;1974;2168.5
47;1;1975;2212.5
47;1;1976;2303
47;1;1977;2356
47;1;1978;2362
47;1;1979;2421
47;1;1980;2456
47;2;1970;2145
47;2;1971;2188.5
47;2;1972;2292
47;2;1973;2305.5
47;2;1974;2329.5
47;2;1975;2382
47;2;1976;2390
47;2;1977;2446.5
47;2;1978;2472.5
47;2;1979;2480.5
47;2;1980;2522
48;1;1970;2002
48;1;1971;2035.5
48;1;1972;2045
48;1;1973;2014.5
48;1;1974;2082.5
48;1;1975;2149.5
48;1;1976;2202
48;1;1977;2291
48;1;1978;2335.5
48;1;1979;2343.5
48;1;1980;2401
48;2;1970;2242
48;2;1971;2185.5
48;2;1972;2180
48;2;1973;2288
48;2;1974;2299.5
48;2;1975;2329.5
48;2;1976;2378
48;2;1977;2375
48;2;1978;2434.5
48;2;1979;2463
48;2;1980;2464
49;1;1970;1979
49;1;1971;1993.5
49;1;1972;2045.5
49;1;1973;2054
49;1;1974;2019.5
49;1;1975;2068
49;1;1976;2118.5
49;1;1977;2168
49;1;1978;2270
49;1;1979;2331
49;1;1980;2324.5
49;2;1970;2174
49;2;1971;2206
49;2;1972;2185
49;2;1973;2184
49;2;1974;2286.5
49;2;1975;2290
49;2;1976;2309
49;2;1977;2360.5
49;2;1978;2372
49;2;1979;2439
49;2;1980;2452.5
5;1;1970;2472
5;1;1971;2437
5;1;1972;2316.5
5;1;1973;2233
5;1;1974;2171.5
5;1;1975;2122
5;1;1976;2168.5
5;1;1977;2178
5;1;1978;2143.5
5;1;1979;2062.5
5;1;1980;1876
5;2;1970;2291
5;2;1971;2285
5;2;1972;2206.5
5;2;1973;2102
5;2;1974;2026
5;2;1975;2001
5;2;1976;2016
5;2;1977;2054.5
5;2;1978;2025.5
5;2;1979;1924.5
5;2;1980;1872
50;1;1970;1967
50;1;1971;1980.5
50;1;1972;1988.5
50;1;1973;2025
50;1;1974;2044.5
50;1;1975;2019.5
50;1;1976;2060
50;1;1977;2088
50;1;1978;2138
50;1;1979;2253
50;1;1980;2316.5
50;2;1970;2119
50;2;1971;2147
50;2;1972;2197
50;2;1973;2169
50;2;1974;2172.5
50;2;1975;2283
50;2;1976;2288
50;2;1977;2296.5
50;2;1978;2348
50;2;1979;2361
50;2;1980;2427.5
51;1;1970;1480
51;1;1971;1726
51;1;1972;1979
51;1;1973;1978
51;1;1974;2015
51;1;1975;2019.5
51;1;1976;1984
51;1;1977;2038
51;1;1978;2070
51;1;1979;2119
51;1;1980;2241.5
51;2;1970;1804
51;2;1971;1956
51;2;1972;2142
51;2;1973;2189
51;2;1974;2159
51;2;1975;2163.5
51;2;1976;2259.5
51;2;1977;2261.5
51;2;1978;2283
51;2;1979;2333.5
51;2;1980;2337.5
52;1;1970;1356
52;1;1971;1419
52;1;1972;1726
52;1;1973;1980.5
52;1;1974;1972
52;1;1975;1999.5
52;1;1976;1998
52;1;1977;1960
52;1;1978;2017
52;1;1979;2056.5
52;1;1980;2106
52;2;1970;1576
52;2;1971;1689
52;2;1972;1945
52;2;1973;2129.5
52;2;1974;2178.5
52;2;1975;2146.5
52;2;1976;2145.5
52;2;1977;2231.5
52;2;1978;2241.5
52;2;1979;2265.5
52;2;1980;2308.5
53;1;1970;1433
53;1;1971;1393
53;1;1972;1411.5
53;1;1973;1705
53;1;1974;1966.5
53;1;1975;1961.5
53;1;1976;1984.5
53;1;1977;1977
53;1;1978;1933
53;1;1979;2001.5
53;1;1980;2042.5
53;2;1970;1627
53;2;1971;1594
53;2;1972;1677.5
53;2;1973;1933
53;2;1974;2116
53;2;1975;2160.5
53;2;1976;2124
53;2;1977;2125
53;2;1978;2205.5
53;2;1979;2209
53;2;1980;2243.5
54;1;1970;1405
54;1;1971;1418
54;1;1972;1389
54;1;1973;1402
54;1;1974;1688
54;1;1975;1953.5
54;1;1976;1949
54;1;1977;1964.5
54;1;1978;1953.5
54;1;1979;1902.5
54;1;1980;1979
54;2;1970;1570
54;2;1971;1597
54;2;1972;1588.5
54;2;1973;1671
54;2;1974;1924.5
54;2;1975;2099
54;2;1976;2135
54;2;1977;2101.5
54;2;1978;2125.5
54;2;1979;2204
54;2;1980;2186.5
55;1;1970;1468
55;1;1971;1431
55;1;1972;1408.5
55;1;1973;1382
55;1;1974;1388.5
55;1;1975;1655.5
55;1;1976;1912
55;1;1977;1919
55;1;1978;1948.5
55;1;1979;1940.5
55;1;1980;1885
55;2;1970;1678
55;2;1971;1612
55;2;1972;1577.5
55;2;1973;1577
55;2;1974;1655
55;2;1975;1901
55;2;1976;2072
55;2;1977;2108.5
55;2;1978;2089
55;2;1979;2106.5
55;2;1980;2165.5
56;1;1970;1569
56;1;1971;1512.5
56;1;1972;1413
56;1;1973;1388
56;1;1974;1359.5
56;1;1975;1364.5
56;1;1976;1637
56;1;1977;1886.5
56;1;1978;1896
56;1;1979;1928.5
56;1;1980;1908.5
56;2;1970;1801
56;2;1971;1735.5
56;2;1972;1598.5
56;2;1973;1557.5
56;2;1974;1564.5
56;2;1975;1640
56;2;1976;1881
56;2;1977;2056
56;2;1978;2088.5
56;2;1979;2073.5
56;2;1980;2093.5
57;1;1970;1529
57;1;1971;1536
57;1;1972;1488.5
57;1;1973;1394
57;1;1974;1374
57;1;1975;1340
57;1;1976;1341
57;1;1977;1613
57;1;1978;1860
57;1;1979;1871.5
57;1;1980;1900
57;2;1970;1804
57;2;1971;1803
57;2;1972;1728
57;2;1973;1581.5
57;2;1974;1538.5
57;2;1975;1546
57;2;1976;1627.5
57;2;1977;1870
57;2;1978;2045
57;2;1979;2067.5
57;2;1980;2041.5
58;1;1970;1538
58;1;1971;1524.5
58;1;1972;1519
58;1;1973;1464
58;1;1974;1369.5
58;1;1975;1359
58;1;1976;1320
58;1;1977;1315.5
58;1;1978;1589
58;1;1979;1831
58;1;1980;1831.5
58;2;1970;1879
58;2;1971;1834.5
58;2;1972;1783
58;2;1973;1703
58;2;1974;1566
58;2;1975;1521.5
58;2;1976;1526.5
58;2;1977;1609.5
58;2;1978;1853
58;2;1979;2030.5
58;2;1980;2044.5
59;1;1970;1505
59;1;1971;1512.5
59;1;1972;1508
59;1;1973;1500.5
59;1;1974;1441
59;1;1975;1345
59;1;1976;1335
59;1;1977;1297
59;1;1978;1296.5
59;1;1979;1562.5
59;1;1980;1786.5
59;2;1970;1847
59;2;1971;1856
59;2;1972;1823
59;2;1973;1767
59;2;1974;1674.5
59;2;1975;1540.5
59;2;1976;1509.5
59;2;1977;1511
59;2;1978;1590.5
59;2;1979;1833.5
59;2;1980;2008.5
6;1;1970;2430
6;1;1971;2443.5
6;1;1972;2425
6;1;1973;2321.5
6;1;1974;2237
6;1;1975;2154
6;1;1976;2102.5
6;1;1977;2138.5
6;1;1978;2164
6;1;1979;2147
6;1;1980;2058
6;2;1970;2396
6;2;1971;2351.5
6;2;1972;2308
6;2;1973;2219.5
6;2;1974;2109.5
6;2;1975;2026
6;2;1976;1982.5
6;2;1977;2009.5
6;2;1978;2057.5
6;2;1979;2020
6;2;1980;1919.5
60;1;1970;1517
60;1;1971;1492.5
60;1;1972;1474
60;1;1973;1468.5
60;1;1974;1461
60;1;1975;1401.5
60;1;1976;1304
60;1;1977;1293.5
60;1;1978;1263
60;1;1979;1261.5
60;1;1980;1519.5
60;2;1970;1877
60;2;1971;1852
60;2;1972;1834.5
60;2;1973;1808
60;2;1974;1752
60;2;1975;1652.5
60;2;1976;1525.5
60;2;1977;1492
60;2;1978;1485.5
60;2;1979;1561
60;2;1980;1798.5
61;1;1970;1568
61;1;1971;1522
61;1;1972;1444
61;1;1973;1431
61;1;1974;1440
61;1;1975;1429
61;1;1976;1356
61;1;1977;1257.5
61;1;1978;1258.5
61;1;1979;1232.5
61;1;1980;1223.5
61;2;1970;1874
61;2;1971;1863.5
61;2;1972;1835
61;2;1973;1818.5
61;2;1974;1784
61;2;1975;1727.5
61;2;1976;1631
61;2;1977;1504.5
61;2;1978;1471
61;2;1979;1461.5
61;2;1980;1527
62;1;1970;1446
62;1;1971;1489
62;1;1972;1487.5
62;1;1973;1410.5
62;1;1974;1392.5
62;1;1975;1396
62;1;1976;1384
62;1;1977;1310
62;1;1978;1224
62;1;1979;1236
62;1;1980;1199
62;2;1970;1881
62;2;1971;1870
62;2;1972;1847.5
62;2;1973;1813
62;2;1974;1785.5
62;2;1975;1748
62;2;1976;1693.5
62;2;1977;1604.5
62;2;1978;1481.5
62;2;1979;1442.5
62;2;1980;1433
63;1;1970;1366
63;1;1971;1392
63;1;1972;1455.5
63;1;1973;1444
63;1;1974;1360.5
63;1;1975;1345.5
63;1;1976;1359.5
63;1;1977;1342.5
63;1;1978;1269
63;1;1979;1188
63;1;1980;1202
63;2;1970;1743
63;2;1971;1795
63;2;1972;1835
63;2;1973;1820.5
63;2;1974;1792.5
63;2;1975;1754.5
63;2;1976;1716
63;2;1977;1667.5
63;2;1978;1577
63;2;1979;1453
63;2;1980;1419
64;1;1970;1396
64;1;1971;1363
64;1;1972;1352
64;1;1973;1411.5
64;1;1974;1405.5
64;1;1975;1316.5
64;1;1976;1298.5
64;1;1977;1321
64;1;1978;1307.5
64;1;1979;1238
64;1;1980;1159.5
64;2;1970;1772
64;2;1971;1744
64;2;1972;1773
64;2;1973;1814
64;2;1974;1792.5
64;2;1975;1764
64;2;1976;1727
64;2;1977;1681.5
64;2;1978;1642
64;2;1979;1562
64;2;1980;1436.5
65;1;1970;1316
65;1;1971;1330
65;1;1972;1304.5
65;1;1973;1291
65;1;1974;1348
65;1;1975;1335.5
65;1;1976;1248
65;1;1977;1231
65;1;1978;1255
65;1;1979;1242.5
65;1;1980;1177
65;2;1970;1746
65;2;1971;1748.5
65;2;1972;1726
65;2;1973;1754
65;2;1974;1786.5
65;2;1975;1762
65;2;1976;1736.5
65;2;1977;1702.5
65;2;1978;1661
65;2;1979;1624.5
65;2;1980;1541
66;1;1970;1230
66;1;1971;1244.5
66;1;1972;1276
66;1;1973;1251.5
66;1;1974;1240
66;1;1975;1296
66;1;1976;1280.5
66;1;1977;1194.5
66;1;1978;1178.5
66;1;1979;1208.5
66;1;1980;1190.5
66;2;1970;1628
66;2;1971;1673
66;2;1972;1719.5
66;2;1973;1702
66;2;1974;1731
66;2;1975;1765
66;2;1976;1741.5
66;2;1977;1711
66;2;1978;1676.5
66;2;1979;1638.5
66;2;1980;1608
67;1;1970;1105
67;1;1971;1148
67;1;1972;1210.5
67;1;1973;1240
67;1;1974;1204.5
67;1;1975;1186.5
67;1;1976;1238
67;1;1977;1229
67;1;1978;1160
67;1;1979;1146
67;1;1980;1162
67;2;1970;1624
67;2;1971;1614.5
67;2;1972;1641.5
67;2;1973;1689.5
67;2;1974;1676.5
67;2;1975;1700.5
67;2;1976;1735
67;2;1977;1714
67;2;1978;1694
67;2;1979;1660
67;2;1980;1619.5
68;1;1970;1022
68;1;1971;1036.5
68;1;1972;1105.5
68;1;1973;1173.5
68;1;1974;1191.5
68;1;1975;1158.5
68;1;1976;1145.5
68;1;1977;1189.5
68;1;1978;1179
68;1;1979;1114.5
68;1;1980;1100
68;2;1970;1661
68;2;1971;1625.5
68;2;1972;1587.5
68;2;1973;1625
68;2;1974;1664
68;2;1975;1640
68;2;1976;1669
68;2;1977;1706
68;2;1978;1686
68;2;1979;1669.5
68;2;1980;1636.5
69;1;1970;1018
69;1;1971;997
69;1;1972;996
69;1;1973;1066
69;1;1974;1132
69;1;1975;1146.5
69;1;1976;1113
69;1;1977;1106
69;1;1978;1151.5
69;1;1979;1141
69;1;1980;1076
69;2;1970;1521
69;2;1971;1573.5
69;2;1972;1596.5
69;2;1973;1566
69;2;1974;1598
69;2;1975;1635.5
69;2;1976;1610.5
69;2;1977;1639.5
69;2;1978;1684.5
69;2;1979;1666.5
69;2;1980;1647
7;1;1970;2323
7;1;1971;2371.5
7;1;1972;2441
7;1;1973;2437.5
7;1;1974;2322
7;1;1975;2208.5
7;1;1976;2134
7;1;1977;2092.5
7;1;1978;2129.5
7;1;1979;2145.5
7;1;1980;2124.5
7;2;1970;2140
7;2;1971;2274
7;2;1972;2358.5
