sex;year;age;cant;pop
1;1985;97;25;6
1;1985;98;10;3
1;1985;98;25;4
1;1985;99;10;0
1;1985;99;25;4
1;1985;999;10;95758
1;1985;999;25;171601
1;1986;0;10;1236
1;1986;0;25;1756
1;1986;1;10;1235
1;1986;1;25;1768
1;1986;2;10;1213
1;1986;2;25;1741
1;1986;3;10;1197
1;1986;3;25;1683
1;1986;4;10;1210
1;1986;4;25;1721
1;1986;5;10;1235
1;1986;5;25;1779
1;1986;6;10;1238
1;1986;6;25;1845
1;1986;7;10;1212
1;1986;7;25;1855
1;1986;8;10;1224
1;1986;8;25;1871
1;1986;9;10;1260
1;1986;9;25;1886
1;1986;10;10;1276
1;1986;10;25;1846
1;1986;11;10;1350
1;1986;11;25;1979
1;1986;12;10;1421
1;1986;12;25;2139
1;1986;13;10;1474
1;1986;13;25;2232
1;1986;14;10;1526
1;1986;14;25;2272
1;1986;15;10;1602
1;1986;15;25;2278
1;1986;16;10;1640
1;1986;16;25;2261
1;1986;17;10;1618
1;1986;17;25;2310
1;1986;18;10;1638
1;1986;18;25;2434
1;1986;19;10;1692
1;1986;19;25;2562
1;1986;20;10;1803
1;1986;20;25;2643
1;1986;21;10;1845
1;1986;21;25;2674
1;1986;22;10;1786
1;1986;22;25;2676
1;1986;23;10;1683
1;1986;23;25;2664
1;1986;24;10;1619
1;1986;24;25;2657
1;1986;25;10;1579
1;1986;25;25;2706
1;1986;26;10;1490
1;1986;26;25;2782
1;1986;27;10;1490
1;1986;27;25;2856
1;1986;28;10;1566
1;1986;28;25;2826
1;1986;29;10;1542
1;1986;29;25;2828
1;1986;30;10;1501
1;1986;30;25;2822
1;1986;31;10;1443
1;1986;31;25;2779
1;1986;32;10;1426
1;1986;32;25;2714
1;1986;33;10;1462
1;1986;33;25;2697
1;1986;34;10;1500
1;1986;34;25;2712
1;1986;35;10;1534
1;1986;35;25;2782
1;1986;36;10;1536
1;1986;36;25;2854
1;1986;37;10;1574
1;1986;37;25;2946
1;1986;38;10;1592
1;1986;38;25;3049
1;1986;39;10;1556
1;1986;39;25;3131
1;1986;40;10;1549
1;1986;40;25;3190
1;1986;41;10;1506
1;1986;41;25;3156
1;1986;42;10;1466
1;1986;42;25;3151
1;1986;43;10;1420
1;1986;43;25;3061
1;1986;44;10;1324
1;1986;44;25;2825
1;1986;45;10;1189
1;1986;45;25;2702
1;1986;46;10;1100
1;1986;46;25;2678
1;1986;47;10;1093
1;1986;47;25;2595
1;1986;48;10;1081
1;1986;48;25;2559
1;1986;49;10;1067
1;1986;49;25;2573
1;1986;50;10;1025
1;1986;50;25;2579
1;1986;51;10;984
1;1986;51;25;2489
1;1986;52;10;989
1;1986;52;25;2429
1;1986;53;10;975
1;1986;53;25;2404
1;1986;54;10;939
1;1986;54;25;2285
1;1986;55;10;940
1;1986;55;25;2204
1;1986;56;10;917
1;1986;56;25;2175
1;1986;57;10;873
1;1986;57;25;2081
1;1986;58;10;889
1;1986;58;25;1931
1;1986;59;10;915
1;1986;59;25;1825
1;1986;60;10;894
1;1986;60;25;1774
1;1986;61;10;893
1;1986;61;25;1652
1;1986;62;10;867
1;1986;62;25;1609
1;1986;63;10;861
1;1986;63;25;1596
1;1986;64;10;897
1;1986;64;25;1539
1;1986;65;10;852
1;1986;65;25;1449
1;1986;66;10;780
1;1986;66;25;1230
1;1986;67;10;734
1;1986;67;25;996
1;1986;68;10;679
1;1986;68;25;972
1;1986;69;10;647
1;1986;69;25;967
1;1986;70;10;643
1;1986;70;25;918
1;1986;71;10;644
1;1986;71;25;930
1;1986;72;10;645
1;1986;72;25;967
1;1986;73;10;636
1;1986;73;25;926
1;1986;74;10;583
1;1986;74;25;853
1;1986;75;10;511
1;1986;75;25;803
1;1986;76;10;493
1;1986;76;25;798
1;1986;77;10;480
1;1986;77;25;774
1;1986;78;10;449
1;1986;78;25;701
1;1986;79;10;397
1;1986;79;25;630
1;1986;80;10;351
1;1986;80;25;591
1;1986;81;10;310
1;1986;81;25;531
1;1986;82;10;252
1;1986;82;25;455
1;1986;83;10;231
1;1986;83;25;380
1;1986;84;10;188
1;1986;84;25;330
1;1986;85;10;143
1;1986;85;25;296
1;1986;86;10;115
1;1986;86;25;238
1;1986;87;10;87
1;1986;87;25;178
1;1986;88;10;66
1;1986;88;25;141
1;1986;89;10;54
1;1986;89;25;115
1;1986;90;10;40
1;1986;90;25;96
1;1986;91;10;28
1;1986;91;25;63
1;1986;92;10;19
1;1986;92;25;42
1;1986;93;10;15
1;1986;93;25;40
1;1986;94;10;10
1;1986;94;25;32
1;1986;95;10;6
1;1986;95;25;22
1;1986;96;10;3
1;1986;96;25;17
1;1986;97;10;4
1;1986;97;25;9
1;1986;98;10;3
1;1986;98;25;3
1;1986;99;10;2
1;1986;99;25;3
1;1986;999;10;96777
1;1986;999;25;172574
1;1987;0;10;1248
1;1987;0;25;1781
1;1987;1;10;1256
1;1987;1;25;1712
1;1987;2;10;1253
1;1987;2;25;1733
1;1987;3;10;1235
1;1987;3;25;1740
1;1987;4;10;1220
1;1987;4;25;1703
1;1987;5;10;1232
1;1987;5;25;1752
1;1987;6;10;1255
1;1987;6;25;1822
1;1987;7;10;1257
1;1987;7;25;1868
1;1987;8;10;1224
1;1987;8;25;1879
1;1987;9;10;1240
1;1987;9;25;1909
1;1987;10;10;1274
1;1987;10;25;1916
1;1987;11;10;1292
1;1987;11;25;1885
1;1987;12;10;1366
1;1987;12;25;2005
1;1987;13;10;1440
1;1987;13;25;2173
1;1987;14;10;1489
1;1987;14;25;2251
1;1987;15;10;1543
1;1987;15;25;2307
1;1987;16;10;1614
1;1987;16;25;2321
1;1987;17;10;1651
1;1987;17;25;2285
1;1987;18;10;1641
1;1987;18;25;2349
1;1987;19;10;1654
1;1987;19;25;2486
1;1987;20;10;1723
1;1987;20;25;2564
1;1987;21;10;1804
1;1987;21;25;2674
1;1987;22;10;1859
1;1987;22;25;2715
1;1987;23;10;1804
1;1987;23;25;2730
1;1987;24;10;1692
1;1987;24;25;2714
1;1987;25;10;1639
1;1987;25;25;2726
1;1987;26;10;1592
1;1987;26;25;2783
1;1987;27;10;1513
1;1987;27;25;2867
1;1987;28;10;1531
1;1987;28;25;2917
1;1987;29;10;1592
1;1987;29;25;2904
1;1987;30;10;1574
1;1987;30;25;2886
1;1987;31;10;1523
1;1987;31;25;2873
1;1987;32;10;1474
1;1987;32;25;2831
1;1987;33;10;1453
1;1987;33;25;2741
1;1987;34;10;1488
1;1987;34;25;2709
1;1987;35;10;1511
1;1987;35;25;2709
1;1987;36;10;1554
1;1987;36;25;2780
1;1987;37;10;1554
1;1987;37;25;2875
1;1987;38;10;1591
1;1987;38;25;2933
1;1987;39;10;1600
1;1987;39;25;3060
1;1987;40;10;1565
1;1987;40;25;3127
1;1987;41;10;1554
1;1987;41;25;3161
1;1987;42;10;1509
1;1987;42;25;3154
1;1987;43;10;1468
1;1987;43;25;3116
1;1987;44;10;1420
1;1987;44;25;3025
1;1987;45;10;1330
1;1987;45;25;2814
1;1987;46;10;1194
1;1987;46;25;2681
1;1987;47;10;1103
1;1987;47;25;2647
1;1987;48;10;1086
1;1987;48;25;2576
1;1987;49;10;1080
1;1987;49;25;2559
1;1987;50;10;1064
1;1987;50;25;2567
1;1987;51;10;1021
1;1987;51;25;2529
1;1987;52;10;979
1;1987;52;25;2448
1;1987;53;10;985
1;1987;53;25;2390
1;1987;54;10;967
1;1987;54;25;2364
1;1987;55;10;931
1;1987;55;25;2252
1;1987;56;10;928
1;1987;56;25;2155
1;1987;57;10;910
1;1987;57;25;2135
1;1987;58;10;864
1;1987;58;25;2034
1;1987;59;10;881
1;1987;59;25;1876
1;1987;60;10;902
1;1987;60;25;1755
1;1987;61;10;887
1;1987;61;25;1695
1;1987;62;10;881
1;1987;62;25;1592
1;1987;63;10;851
1;1987;63;25;1558
1;1987;64;10;847
1;1987;64;25;1543
1;1987;65;10;879
1;1987;65;25;1464
1;1987;66;10;838
1;1987;66;25;1382
1;1987;67;10;763
1;1987;67;25;1184
1;1987;68;10;708
1;1987;68;25;964
1;1987;69;10;653
1;1987;69;25;935
1;1987;70;10;628
1;1987;70;25;940
1;1987;71;10;618
1;1987;71;25;875
1;1987;72;10;621
1;1987;72;25;889
1;1987;73;10;616
1;1987;73;25;924
1;1987;74;10;611
1;1987;74;25;876
1;1987;75;10;556
1;1987;75;25;797
1;1987;76;10;484
1;1987;76;25;759
1;1987;77;10;461
1;1987;77;25;752
1;1987;78;10;445
1;1987;78;25;724
1;1987;79;10;420
1;1987;79;25;653
1;1987;80;10;366
1;1987;80;25;581
1;1987;81;10;320
1;1987;81;25;550
1;1987;82;10;271
1;1987;82;25;489
1;1987;83;10;224
1;1987;83;25;408
1;1987;84;10;197
1;1987;84;25;339
1;1987;85;10;160
1;1987;85;25;291
1;1987;86;10;118
1;1987;86;25;264
1;1987;87;10;98
1;1987;87;25;206
1;1987;88;10;71
1;1987;88;25;149
1;1987;89;10;53
1;1987;89;25;118
1;1987;90;10;42
1;1987;90;25;97
1;1987;91;10;29
1;1987;91;25;74
1;1987;92;10;20
1;1987;92;25;44
1;1987;93;10;15
1;1987;93;25;33
1;1987;94;10;11
1;1987;94;25;33
1;1987;95;10;7
1;1987;95;25;24
1;1987;96;10;4
1;1987;96;25;18
1;1987;97;10;2
1;1987;97;25;11
1;1987;98;10;3
1;1987;98;25;6
1;1987;99;10;2
1;1987;99;25;4
1;1987;999;10;97976
1;1987;999;25;173478
1;1988;0;10;1280
1;1988;0;25;1922
1;1988;1;10;1284
1;1988;1;25;1751
1;1988;2;10;1273
1;1988;2;25;1686
1;1988;3;10;1282
1;1988;3;25;1753
1;1988;4;10;1263
1;1988;4;25;1769
1;1988;5;10;1251
1;1988;5;25;1776
1;1988;6;10;1258
1;1988;6;25;1814
1;1988;7;10;1281
1;1988;7;25;1885
1;1988;8;10;1278
1;1988;8;25;1924
1;1988;9;10;1243
1;1988;9;25;1932
1;1988;10;10;1254
1;1988;10;25;1975
1;1988;11;10;1298
1;1988;11;25;1980
1;1988;12;10;1313
1;1988;12;25;1942
1;1988;13;10;1389
1;1988;13;25;2063
1;1988;14;10;1457
1;1988;14;25;2201
1;1988;15;10;1511
1;1988;15;25;2300
1;1988;16;10;1560
1;1988;16;25;2371
1;1988;17;10;1626
1;1988;17;25;2364
1;1988;18;10;1672
1;1988;18;25;2343
1;1988;19;10;1659
1;1988;19;25;2389
1;1988;20;10;1682
1;1988;20;25;2489
1;1988;21;10;1734
1;1988;21;25;2591
1;1988;22;10;1822
1;1988;22;25;2718
1;1988;23;10;1878
1;1988;23;25;2775
1;1988;24;10;1815
1;1988;24;25;2795
1;1988;25;10;1716
1;1988;25;25;2804
1;1988;26;10;1659
1;1988;26;25;2818
1;1988;27;10;1620
1;1988;27;25;2889
1;1988;28;10;1555
1;1988;28;25;2947
1;1988;29;10;1566
1;1988;29;25;3010
1;1988;30;10;1628
1;1988;30;25;2967
1;1988;31;10;1602
1;1988;31;25;2932
1;1988;32;10;1562
1;1988;32;25;2951
1;1988;33;10;1502
1;1988;33;25;2886
1;1988;34;10;1486
1;1988;34;25;2782
1;1988;35;10;1508
1;1988;35;25;2740
1;1988;36;10;1534
1;1988;36;25;2712
1;1988;37;10;1568
1;1988;37;25;2834
1;1988;38;10;1575
1;1988;38;25;2883
1;1988;39;10;1599
1;1988;39;25;2950
1;1988;40;10;1613
1;1988;40;25;3071
1;1988;41;10;1570
1;1988;41;25;3116
1;1988;42;10;1561
1;1988;42;25;3185
1;1988;43;10;1515
1;1988;43;25;3144
1;1988;44;10;1466
1;1988;44;25;3093
1;1988;45;10;1420
1;1988;45;25;3010
1;1988;46;10;1334
1;1988;46;25;2811
1;1988;47;10;1192
1;1988;47;25;2656
1;1988;48;10;1097
1;1988;48;25;2625
1;1988;49;10;1083
1;1988;49;25;2584
1;1988;50;10;1079
1;1988;50;25;2567
1;1988;51;10;1055
1;1988;51;25;2537
1;1988;52;10;1019
1;1988;52;25;2490
1;1988;53;10;978
1;1988;53;25;2420
1;1988;54;10;971
1;1988;54;25;2370
1;1988;55;10;961
1;1988;55;25;2337
1;1988;56;10;919
1;1988;56;25;2227
1;1988;57;10;922
1;1988;57;25;2124
1;1988;58;10;906
1;1988;58;25;2096
1;1988;59;10;854
1;1988;59;25;1990
1;1988;60;10;867
1;1988;60;25;1812
1;1988;61;10;893
1;1988;61;25;1677
1;1988;62;10;870
1;1988;62;25;1635
1;1988;63;10;864
1;1988;63;25;1545
1;1988;64;10;839
1;1988;64;25;1494
1;1988;65;10;838
1;1988;65;25;1474
1;1988;66;10;864
1;1988;66;25;1380
1;1988;67;10;825
1;1988;67;25;1340
1;1988;68;10;742
1;1988;68;25;1142
1;1988;69;10;686
1;1988;69;25;931
1;1988;70;10;634
1;1988;70;25;902
1;1988;71;10;605
1;1988;71;25;905
1;1988;72;10;590
1;1988;72;25;839
1;1988;73;10;592
1;1988;73;25;842
1;1988;74;10;591
1;1988;74;25;873
1;1988;75;10;579
1;1988;75;25;828
1;1988;76;10;520
1;1988;76;25;751
1;1988;77;10;455
1;1988;77;25;712
1;1988;78;10;425
1;1988;78;25;703
1;1988;79;10;417
1;1988;79;25;678
1;1988;80;10;390
1;1988;80;25;603
1;1988;81;10;324
1;1988;81;25;538
1;1988;82;10;294
1;1988;82;25;505
1;1988;83;10;248
1;1988;83;25;435
1;1988;84;10;193
1;1988;84;25;360
1;1988;85;10;171
1;1988;85;25;302
1;1988;86;10;135
1;1988;86;25;258
1;1988;87;10;105
1;1988;87;25;229
1;1988;88;10;82
1;1988;88;25;174
1;1988;89;10;57
1;1988;89;25;122
1;1988;90;10;43
1;1988;90;25;96
1;1988;91;10;29
1;1988;91;25;77
1;1988;92;10;22
1;1988;92;25;52
1;1988;93;10;16
1;1988;93;25;32
1;1988;94;10;11
1;1988;94;25;22
1;1988;95;10;9
1;1988;95;25;25
1;1988;96;10;5
1;1988;96;25;22
1;1988;97;10;2
1;1988;97;25;11
1;1988;98;10;2
1;1988;98;25;9
1;1988;99;10;3
1;1988;99;25;8
1;1988;999;10;99395
1;1988;999;25;175409
1;1989;0;10;1336
1;1989;0;25;2117
1;1989;1;10;1314
1;1989;1;25;1901
1;1989;2;10;1303
1;1989;2;25;1703
1;1989;3;10;1304
1;1989;3;25;1683
1;1989;4;10;1315
1;1989;4;25;1740
1;1989;5;10;1306
1;1989;5;25;1819
1;1989;6;10;1283
1;1989;6;25;1815
1;1989;7;10;1291
1;1989;7;25;1857
1;1989;8;10;1311
1;1989;8;25;1915
1;1989;9;10;1299
1;1989;9;25;1960
1;1989;10;10;1262
1;1989;10;25;1996
1;1989;11;10;1274
1;1989;11;25;2020
1;1989;12;10;1320
1;1989;12;25;2044
1;1989;13;10;1337
1;1989;13;25;2003
1;1989;14;10;1415
1;1989;14;25;2078
1;1989;15;10;1479
1;1989;15;25;2255
1;1989;16;10;1532
1;1989;16;25;2360
1;1989;17;10;1580
1;1989;17;25;2399
1;1989;18;10;1645
1;1989;18;25;2408
1;1989;19;10;1692
1;1989;19;25;2353
1;1989;20;10;1693
1;1989;20;25;2389
1;1989;21;10;1715
1;1989;21;25;2521
1;1989;22;10;1774
1;1989;22;25;2629
1;1989;23;10;1864
1;1989;23;25;2779
1;1989;24;10;1914
1;1989;24;25;2839
1;1989;25;10;1843
1;1989;25;25;2871
1;1989;26;10;1752
1;1989;26;25;2885
1;1989;27;10;1707
1;1989;27;25;2947
1;1989;28;10;1670
1;1989;28;25;2979
1;1989;29;10;1608
1;1989;29;25;3035
1;1989;30;10;1621
1;1989;30;25;3084
1;1989;31;10;1670
1;1989;31;25;3020
1;1989;32;10;1650
1;1989;32;25;3030
1;1989;33;10;1603
1;1989;33;25;3019
1;1989;34;10;1545
1;1989;34;25;2928
1;1989;35;10;1522
1;1989;35;25;2815
1;1989;36;10;1530
1;1989;36;25;2767
1;1989;37;10;1556
1;1989;37;25;2781
1;1989;38;10;1588
1;1989;38;25;2849
1;1989;39;10;1594
1;1989;39;25;2913
1;1989;40;10;1623
1;1989;40;25;2967
1;1989;41;10;1621
1;1989;41;25;3080
1;1989;42;10;1583
1;1989;42;25;3136
1;1989;43;10;1572
1;1989;43;25;3172
1;1989;44;10;1520
1;1989;44;25;3129
1;1989;45;10;1466
1;1989;45;25;3080
1;1989;46;10;1424
1;1989;46;25;3007
1;1989;47;10;1334
1;1989;47;25;2784
1;1989;48;10;1192
1;1989;48;25;2640
1;1989;49;10;1097
1;1989;49;25;2630
1;1989;50;10;1084
1;1989;50;25;2586
1;1989;51;10;1075
1;1989;51;25;2543
1;1989;52;10;1055
1;1989;52;25;2491
1;1989;53;10;1019
1;1989;53;25;2470
1;1989;54;10;965
1;1989;54;25;2394
1;1989;55;10;967
1;1989;55;25;2342
1;1989;56;10;951
1;1989;56;25;2314
1;1989;57;10;909
1;1989;57;25;2174
1;1989;58;10;916
1;1989;58;25;2075
1;1989;59;10;897
1;1989;59;25;2034
1;1989;60;10;845
1;1989;60;25;1922
1;1989;61;10;866
1;1989;61;25;1741
1;1989;62;10;883
1;1989;62;25;1616
1;1989;63;10;860
1;1989;63;25;1579
1;1989;64;10;855
1;1989;64;25;1485
1;1989;65;10;828
1;1989;65;25;1418
1;1989;66;10;820
1;1989;66;25;1392
1;1989;67;10;846
1;1989;67;25;1332
1;1989;68;10;806
1;1989;68;25;1290
1;1989;69;10;724
1;1989;69;25;1109
1;1989;70;10;666
1;1989;70;25;899
1;1989;71;10;610
1;1989;71;25;870
1;1989;72;10;580
1;1989;72;25;865
1;1989;73;10;568
1;1989;73;25;792
1;1989;74;10;568
1;1989;74;25;796
1;1989;75;10;557
1;1989;75;25;832
1;1989;76;10;541
1;1989;76;25;778
1;1989;77;10;483
1;1989;77;25;704
1;1989;78;10;420
1;1989;78;25;663
1;1989;79;10;393
1;1989;79;25;656
1;1989;80;10;383
1;1989;80;25;631
1;1989;81;10;350
1;1989;81;25;552
1;1989;82;10;294
1;1989;82;25;488
1;1989;83;10;267
1;1989;83;25;449
1;1989;84;10;216
1;1989;84;25;383
1;1989;85;10;170
1;1989;85;25;326
1;1989;86;10;149
1;1989;86;25;265
1;1989;87;10;115
1;1989;87;25;227
1;1989;88;10;86
1;1989;88;25;188
1;1989;89;10;61
1;1989;89;25;138
1;1989;90;10;47
1;1989;90;25;93
1;1989;91;10;33
1;1989;91;25;77
1;1989;92;10;21
1;1989;92;25;58
1;1989;93;10;14
1;1989;93;25;38
1;1989;94;10;13
1;1989;94;25;23
1;1989;95;10;8
1;1989;95;25;16
1;1989;96;10;5
1;1989;96;25;20
1;1989;97;10;2
1;1989;97;25;14
1;1989;98;10;2
1;1989;98;25;8
1;1989;99;10;2
1;1989;99;25;12
1;1989;999;10;101244
1;1989;999;25;177299
1;1990;0;10;1450
1;1990;0;25;2244
1;1990;1;10;1365
1;1990;1;25;2057
1;1990;2;10;1335
1;1990;2;25;1851
1;1990;3;10;1328
1;1990;3;25;1710
1;1990;4;10;1331
1;1990;4;25;1697
1;1990;5;10;1343
1;1990;5;25;1783
1;1990;6;10;1328
1;1990;6;25;1859
1;1990;7;10;1315
1;1990;7;25;1843
1;1990;8;10;1319
1;1990;8;25;1883
1;1990;9;10;1326
1;1990;9;25;1945
1;1990;10;10;1310
1;1990;10;25;2007
1;1990;11;10;1269
1;1990;11;25;2016
1;1990;12;10;1288
1;1990;12;25;2050
1;1990;13;10;1334
1;1990;13;25;2063
1;1990;14;10;1356
1;1990;14;25;2005
1;1990;15;10;1418
1;1990;15;25;2110
1;1990;16;10;1489
1;1990;16;25;2276
1;1990;17;10;1543
1;1990;17;25;2356
1;1990;18;10;1594
1;1990;18;25;2418
1;1990;19;10;1653
1;1990;19;25;2390
1;1990;20;10;1712
1;1990;20;25;2329
1;1990;21;10;1708
1;1990;21;25;2383
1;1990;22;10;1747
1;1990;22;25;2555
1;1990;23;10;1809
1;1990;23;25;2707
1;1990;24;10;1898
1;1990;24;25;2851
1;1990;25;10;1948
1;1990;25;25;2907
1;1990;26;10;1891
1;1990;26;25;2969
1;1990;27;10;1819
1;1990;27;25;3028
1;1990;28;10;1775
1;1990;28;25;3066
1;1990;29;10;1751
1;1990;29;25;3093
1;1990;30;10;1697
1;1990;30;25;3153
1;1990;31;10;1684
1;1990;31;25;3187
1;1990;32;10;1734
1;1990;32;25;3114
1;1990;33;10;1710
1;1990;33;25;3103
1;1990;34;10;1655
1;1990;34;25;3012
1;1990;35;10;1579
1;1990;35;25;2927
1;1990;36;10;1541
1;1990;36;25;2833
1;1990;37;10;1555
1;1990;37;25;2771
1;1990;38;10;1573
1;1990;38;25;2756
1;1990;39;10;1610
1;1990;39;25;2839
1;1990;40;10;1617
1;1990;40;25;2896
1;1990;41;10;1624
1;1990;41;25;2950
1;1990;42;10;1631
1;1990;42;25;3048
1;1990;43;10;1595
1;1990;43;25;3083
1;1990;44;10;1585
1;1990;44;25;3123
1;1990;45;10;1524
1;1990;45;25;3098
1;1990;46;10;1469
1;1990;46;25;3043
1;1990;47;10;1432
1;1990;47;25;2958
1;1990;48;10;1340
1;1990;48;25;2753
1;1990;49;10;1194
1;1990;49;25;2638
1;1990;50;10;1102
1;1990;50;25;2609
1;1990;51;10;1077
1;1990;51;25;2551
1;1990;52;10;1078
1;1990;52;25;2501
1;1990;53;10;1050
1;1990;53;25;2450
1;1990;54;10;1010
1;1990;54;25;2423
1;1990;55;10;955
1;1990;55;25;2354
1;1990;56;10;953
1;1990;56;25;2279
1;1990;57;10;939
1;1990;57;25;2222
1;1990;58;10;897
1;1990;58;25;2114
1;1990;59;10;910
1;1990;59;25;2006
1;1990;60;10;883
1;1990;60;25;1963
1;1990;61;10;835
1;1990;61;25;1855
1;1990;62;10;857
1;1990;62;25;1687
1;1990;63;10;866
1;1990;63;25;1560
1;1990;64;10;844
1;1990;64;25;1537
1;1990;65;10;837
1;1990;65;25;1404
1;1990;66;10;807
1;1990;66;25;1365
1;1990;67;10;802
1;1990;67;25;1343
1;1990;68;10;824
1;1990;68;25;1284
1;1990;69;10;790
1;1990;69;25;1254
1;1990;70;10;698
1;1990;70;25;1073
1;1990;71;10;638
1;1990;71;25;864
1;1990;72;10;585
1;1990;72;25;830
1;1990;73;10;559
1;1990;73;25;825
1;1990;74;10;547
1;1990;74;25;760
1;1990;75;10;535
1;1990;75;25;758
1;1990;76;10;524
1;1990;76;25;787
1;1990;77;10;507
1;1990;77;25;734
1;1990;78;10;445
1;1990;78;25;659
1;1990;79;10;383
1;1990;79;25;621
1;1990;80;10;357
1;1990;80;25;620
1;1990;81;10;349
1;1990;81;25;580
1;1990;82;10;313
1;1990;82;25;494
1;1990;83;10;262
1;1990;83;25;435
1;1990;84;10;237
1;1990;84;25;389
1;1990;85;10;185
1;1990;85;25;338
1;1990;86;10;150
1;1990;86;25;284
1;1990;87;10;122
1;1990;87;25;231
1;1990;88;10;94
1;1990;88;25;185
1;1990;89;10;65
1;1990;89;25;148
1;1990;90;10;51
1;1990;90;25;109
1;1990;91;10;38
1;1990;91;25;72
1;1990;92;10;22
1;1990;92;25;56
1;1990;93;10;8
1;1990;93;25;40
1;1990;94;10;12
1;1990;94;25;29
1;1990;95;10;11
1;1990;95;25;12
1;1990;96;10;3
1;1990;96;25;12
1;1990;97;10;3
1;1990;97;25;15
1;1990;98;10;2
1;1990;98;25;8
1;1990;99;10;0
1;1990;99;25;9
1;1990;999;10;103122
1;1990;999;25;178474
1;1991;0;10;1544
1;1991;0;25;2341
1;1991;1;10;1492
1;1991;1;25;2205
1;1991;2;10;1414
1;1991;2;25;2009
1;1991;3;10;1375
1;1991;3;25;1909
1;1991;4;10;1381
1;1991;4;25;1818
1;1991;5;10;1386
1;1991;5;25;1902
1;1991;6;10;1366
1;1991;6;25;1904
1;1991;7;10;1340
1;1991;7;25;1899
1;1991;8;10;1322
1;1991;8;25;1864
1;1991;9;10;1348
1;1991;9;25;1917
1;1991;10;10;1333
1;1991;10;25;1994
1;1991;11;10;1337
1;1991;11;25;2016
1;1991;12;10;1276
1;1991;12;25;2020
1;1991;13;10;1298
1;1991;13;25;2062
1;1991;14;10;1345
1;1991;14;25;2069
1;1991;15;10;1331
1;1991;15;25;2026
1;1991;16;10;1394
1;1991;16;25;2108
1;1991;17;10;1481
1;1991;17;25;2254
1;1991;18;10;1526
1;1991;18;25;2338
1;1991;19;10;1571
1;1991;19;25;2359
1;1991;20;10;1623
1;1991;20;25;2364
1;1991;21;10;1671
1;1991;21;25;2343
1;1991;22;10;1694
1;1991;22;25;2431
1;1991;23;10;1700
1;1991;23;25;2618
1;1991;24;10;1786
1;1991;24;25;2761
1;1991;25;10;1888
1;1991;25;25;2903
1;1991;26;10;1922
1;1991;26;25;3006
1;1991;27;10;1808
1;1991;27;25;3095
1;1991;28;10;1838
1;1991;28;25;3179
1;1991;29;10;1866
1;1991;29;25;3182
1;1991;30;10;1896
1;1991;30;25;3085
1;1991;31;10;1745
1;1991;31;25;3151
1;1991;32;10;1766
1;1991;32;25;3179
1;1991;33;10;1769
1;1991;33;25;3119
1;1991;34;10;1830
1;1991;34;25;3075
1;1991;35;10;1658
1;1991;35;25;2995
1;1991;36;10;1654
1;1991;36;25;3035
1;1991;37;10;1614
1;1991;37;25;2805
1;1991;38;10;1626
1;1991;38;25;2798
1;1991;39;10;1617
1;1991;39;25;2783
1;1991;40;10;1672
1;1991;40;25;2857
1;1991;41;10;1662
1;1991;41;25;2916
1;1991;42;10;1624
1;1991;42;25;2989
1;1991;43;10;1611
1;1991;43;25;3023
1;1991;44;10;1615
1;1991;44;25;3079
1;1991;45;10;1579
1;1991;45;25;3113
1;1991;46;10;1530
1;1991;46;25;3105
1;1991;47;10;1456
1;1991;47;25;3035
1;1991;48;10;1432
1;1991;48;25;2987
1;1991;49;10;1354
1;1991;49;25;2793
1;1991;50;10;1182
1;1991;50;25;2641
1;1991;51;10;1100
1;1991;51;25;2610
1;1991;52;10;1075
1;1991;52;25;2537
1;1991;53;10;1076
1;1991;53;25;2475
1;1991;54;10;1016
1;1991;54;25;2391
1;1991;55;10;1017
1;1991;55;25;2405
1;1991;56;10;939
1;1991;56;25;2321
1;1991;57;10;941
1;1991;57;25;2232
1;1991;58;10;932
1;1991;58;25;2172
1;1991;59;10;915
1;1991;59;25;2068
1;1991;60;10;887
1;1991;60;25;1959
1;1991;61;10;869
1;1991;61;25;1917
1;1991;62;10;814
1;1991;62;25;1808
1;1991;63;10;838
1;1991;63;25;1655
1;1991;64;10;833
1;1991;64;25;1540
1;1991;65;10;812
1;1991;65;25;1492
1;1991;66;10;815
1;1991;66;25;1363
1;1991;67;10;773
1;1991;67;25;1345
1;1991;68;10;760
1;1991;68;25;1325
1;1991;69;10;774
1;1991;69;25;1234
1;1991;70;10;730
1;1991;70;25;1230
1;1991;71;10;637
1;1991;71;25;1046
1;1991;72;10;572
1;1991;72;25;848
1;1991;73;10;543
1;1991;73;25;813
1;1991;74;10;520
1;1991;74;25;799
1;1991;75;10;507
1;1991;75;25;722
1;1991;76;10;495
1;1991;76;25;741
1;1991;77;10;476
1;1991;77;25;748
1;1991;78;10;465
1;1991;78;25;707
1;1991;79;10;421
1;1991;79;25;631
1;1991;80;10;323
1;1991;80;25;591
1;1991;81;10;310
1;1991;81;25;590
1;1991;82;10;325
1;1991;82;25;532
1;1991;83;10;256
1;1991;83;25;448
1;1991;84;10;237
1;1991;84;25;383
1;1991;85;10;194
1;1991;85;25;367
1;1991;86;10;161
1;1991;86;25;297
1;1991;87;10;132
1;1991;87;25;254
1;1991;88;10;99
1;1991;88;25;202
1;1991;89;10;75
1;1991;89;25;146
1;1991;90;10;57
1;1991;90;25;136
1;1991;91;10;38
1;1991;91;25;87
1;1991;92;10;34
1;1991;92;25;62
